_id.Age,_id.BusinessTravel,_id.DailyRate,_id.Department,_id.DistanceFromHome,_id.Education,_id.EducationField,_id.EnvironmentSatisfaction,_id.Gender,_id.HourlyRate,_id.JobInvolvement,_id.JobLevel,_id.JobRole,_id.JobSatisfaction,_id.MaritalStatus,_id.MonthlyIncome,_id.MonthlyRate,_id.NumCompaniesWorked,_id.OverTime,_id.PercentSalaryHike,_id.PerformanceRating,_id.RelationshipSatisfaction,_id.StockOptionLevel,_id.TotalWorkingYears,_id.TrainingTimesLastYear,_id.WorkLifeBalance,_id.YearsAtCompany,_id.YearsInCurrentRole,_id.YearsSinceLastPromotion,_id.YearsWithCurrManager,target
26,2,631,0,0,3,1,0,0,20,1,1,1,2,2,808,1418,4,0,0,0,1,0,10,1,3,2,2,0,2,0
4,2,329,1,2,0,1,1,0,4,2,1,4,2,1,503,468,0,1,8,0,0,1,4,3,3,3,2,0,2,1
13,2,739,1,1,0,3,3,0,29,0,0,2,3,0,7,895,1,1,0,0,2,3,1,4,2,1,0,0,0,0
25,1,57,1,9,3,1,2,0,3,2,0,2,3,2,181,507,0,0,8,0,0,0,9,5,2,8,7,1,7,0
32,2,640,1,0,1,3,3,1,36,2,3,5,3,0,1265,267,9,0,11,1,2,1,32,1,1,5,4,1,3,0
2,2,449,1,2,2,1,0,1,57,1,0,2,2,2,337,621,1,0,1,0,0,0,2,2,1,2,2,1,2,0
38,2,466,1,8,2,3,2,1,51,2,3,0,3,1,1137,1061,7,0,0,0,2,0,30,1,1,10,7,1,1,0
12,1,217,2,11,3,1,1,1,44,1,0,8,0,1,44,720,1,0,7,0,2,1,1,2,3,1,0,0,0,1
27,2,538,2,1,1,5,1,1,16,0,1,8,2,2,880,605,0,0,2,0,0,0,9,3,2,8,7,3,1,0
17,2,705,1,7,0,1,3,1,6,3,0,2,3,1,109,155,1,0,8,0,3,0,1,2,2,1,0,0,1,0
9,2,643,2,7,3,2,1,0,26,2,1,7,1,1,830,72,1,0,7,0,0,1,8,3,2,8,7,0,7,0
15,1,462,1,0,3,4,2,0,54,3,1,0,1,1,754,1044,1,1,2,0,0,1,6,2,2,6,5,1,2,0
19,1,362,1,10,2,4,1,1,17,2,2,5,3,0,1159,471,1,1,3,0,2,3,10,1,2,10,8,0,7,0
23,2,240,1,5,2,3,3,1,65,1,1,4,1,2,811,476,6,1,4,0,3,0,8,3,2,5,4,1,2,0
30,2,791,1,3,3,1,2,1,48,1,2,0,2,2,1135,1170,7,0,3,0,1,0,27,3,2,15,11,4,8,0
16,2,531,1,8,2,1,3,1,56,2,2,0,3,0,995,196,0,0,0,0,3,1,10,0,1,9,7,1,6,0
18,2,135,1,6,2,1,0,1,47,2,0,2,1,2,37,524,2,0,0,0,2,0,15,4,2,4,3,1,3,0
12,0,826,1,2,2,1,2,1,23,2,0,2,3,1,65,850,4,0,4,0,2,1,9,3,0,5,3,1,4,0
35,2,702,1,6,1,3,3,0,20,2,4,3,2,0,1289,949,3,0,7,0,1,1,26,6,2,7,7,4,7,0
25,1,136,1,20,2,3,3,1,31,2,0,2,3,1,106,756,7,0,9,1,0,1,8,1,2,3,2,1,2,0
36,1,544,1,0,3,1,3,0,23,2,2,4,2,0,1104,443,7,0,6,0,0,1,33,2,0,5,4,1,4,0
10,0,874,1,0,2,1,2,0,25,0,1,2,3,1,888,831,0,0,0,0,0,3,10,6,2,9,8,7,5,0
11,2,609,1,8,3,3,3,0,13,2,0,2,2,1,328,1351,9,0,6,0,2,1,9,2,2,5,3,1,2,0
21,0,440,1,0,2,1,3,1,47,2,1,2,3,1,860,405,1,1,4,0,3,1,9,2,2,9,8,5,8,0
24,2,642,1,12,2,3,1,1,65,3,1,0,0,1,757,216,5,0,7,0,2,2,10,2,1,0,0,0,0,0
7,2,90,2,4,2,2,2,1,16,1,1,7,2,2,780,1423,1,1,0,0,3,0,6,1,2,6,4,0,3,1
27,2,775,1,1,1,4,3,0,29,1,1,4,3,0,787,191,1,0,8,0,0,2,10,3,2,10,7,3,9,0
30,2,245,2,15,3,1,2,0,66,2,1,7,2,0,857,677,8,0,3,0,2,1,18,2,2,8,7,7,7,0
36,2,203,1,6,3,3,3,0,38,2,1,6,3,1,910,780,4,0,4,0,1,1,14,2,1,7,1,1,7,0
14,0,654,1,14,3,3,2,0,4,2,1,0,3,0,886,839,5,0,7,0,1,1,9,6,2,5,1,1,2,0
24,2,270,1,3,1,5,2,1,28,2,4,3,3,1,1314,158,1,0,0,0,3,0,22,3,2,22,17,11,15,0
20,1,853,0,0,3,4,3,1,58,2,0,1,1,1,333,181,0,1,0,0,1,1,7,2,2,6,2,1,2,0
16,2,102,2,20,3,1,3,1,44,3,1,7,3,2,719,1033,1,0,1,0,3,0,10,3,2,10,7,5,7,0
41,2,397,1,1,2,1,2,0,39,1,3,4,3,2,1198,1146,3,1,2,0,0,0,30,4,2,5,3,4,3,0
11,2,413,1,8,4,4,1,1,0,1,0,2,3,2,470,325,0,0,6,0,2,0,4,2,2,3,2,2,2,0
19,2,848,1,3,0,1,2,1,24,2,0,6,2,1,335,176,7,1,4,0,3,0,8,2,2,6,4,1,3,0
2,2,621,1,10,2,3,3,0,68,1,0,6,0,2,220,935,1,1,4,0,0,0,1,2,2,1,0,0,0,1
19,2,296,1,9,0,1,3,0,52,2,0,6,0,0,274,1030,0,1,2,0,1,2,6,3,1,5,3,4,3,0
28,2,35,1,1,3,5,3,1,30,2,1,4,3,0,935,888,2,0,0,0,2,1,12,3,1,6,3,1,4,0
9,2,71,2,9,2,2,3,0,68,1,1,7,3,1,786,294,1,1,0,0,3,0,6,3,2,6,2,4,4,0
12,2,746,2,28,3,5,2,1,3,2,2,7,1,1,1028,910,3,0,1,0,1,1,9,3,2,4,2,1,3,0
22,0,619,2,27,2,4,2,1,28,0,2,7,0,0,1130,543,3,0,4,0,2,1,20,2,2,1,0,0,1,0
9,1,781,0,21,2,0,0,0,28,1,0,1,1,1,304,1002,1,0,1,0,0,0,1,2,2,1,0,0,0,1
10,2,536,1,2,2,3,3,0,63,2,2,4,1,0,958,351,0,0,6,0,1,3,10,3,1,9,7,1,7,0
14,2,199,1,0,2,3,0,1,3,2,1,4,3,1,824,518,1,1,11,1,1,1,9,3,2,9,8,7,8,0
31,0,570,1,17,3,1,3,1,62,2,1,4,3,0,901,1270,1,1,4,0,0,2,7,0,2,7,7,1,7,0
9,1,832,2,2,0,3,3,0,41,3,1,7,3,0,600,848,1,1,9,1,1,2,6,3,2,6,5,0,4,0
10,2,499,1,1,3,3,2,1,16,2,0,6,2,2,548,827,6,0,6,0,3,0,5,3,1,2,2,2,1,1
11,2,450,1,6,2,5,1,0,9,2,0,2,2,0,379,880,3,1,2,0,0,2,10,2,2,7,7,7,7,1
35,2,807,2,1,1,3,2,1,15,2,3,3,2,0,1217,686,6,0,2,0,2,1,22,3,3,17,13,15,2,0
17,1,361,2,17,3,2,3,0,37,2,1,7,2,1,594,1236,0,1,7,0,2,1,5,0,1,4,2,3,2,1
16,2,643,1,2,2,1,3,0,36,2,1,6,1,0,738,991,1,0,1,0,2,1,11,2,2,11,8,7,9,0
20,2,157,2,9,1,1,0,0,70,2,1,7,3,1,720,231,1,0,0,0,2,1,10,1,2,10,7,1,9,0
15,2,523,1,13,2,3,3,0,42,2,0,6,1,1,265,146,1,0,2,0,3,1,8,5,2,8,7,1,6,0
19,2,451,0,5,3,0,2,1,33,2,0,1,0,0,54,1260,4,1,11,1,3,0,7,3,2,3,2,0,2,1
7,2,813,2,7,1,4,0,0,55,2,1,7,2,0,650,676,0,1,11,1,1,1,6,3,1,5,3,0,4,0
22,1,383,1,10,2,5,3,0,43,2,1,2,2,1,842,1416,1,0,0,0,0,1,10,2,3,10,9,9,4,0
19,2,805,1,1,1,4,3,1,62,1,0,2,2,2,62,18,6,1,4,0,1,0,7,3,2,0,0,0,0,1
35,2,611,1,12,1,3,3,0,27,3,1,4,0,0,565,1390,1,0,0,0,2,2,5,3,2,4,2,1,3,0
18,2,841,1,13,0,1,2,1,38,2,1,0,3,1,878,153,0,1,6,0,0,1,17,2,1,16,8,4,11,0
14,2,108,1,28,3,1,2,0,19,1,0,2,1,2,295,796,1,0,2,0,2,0,6,3,2,6,2,4,1,0
7,2,304,2,3,0,2,2,1,57,1,1,7,0,1,519,929,1,0,1,0,0,0,5,1,3,5,2,0,3,0
22,2,825,2,1,3,1,2,0,49,2,4,3,2,1,1280,634,0,0,3,0,3,0,21,2,2,20,15,1,12,0
37,1,616,1,1,0,1,3,1,35,2,2,4,1,1,1134,786,3,0,7,0,1,1,23,4,2,3,2,1,2,0
7,2,493,2,25,0,3,2,0,2,2,1,7,3,2,827,1205,1,0,12,1,1,0,6,5,1,6,5,1,4,0
14,0,675,1,0,2,1,2,0,40,1,0,2,1,1,140,104,6,0,9,1,2,0,5,3,2,3,0,0,2,0
20,2,507,1,1,2,3,2,1,51,2,1,4,1,1,641,327,4,0,0,0,0,2,7,2,2,5,2,1,4,1
33,1,275,2,1,2,2,1,1,22,2,2,7,1,1,1108,763,2,0,0,0,1,0,14,5,2,4,2,3,2,0
17,2,424,2,14,1,3,0,1,29,0,1,7,3,0,739,1161,6,1,3,0,3,2,7,2,1,2,2,2,2,1
3,1,97,1,9,1,1,0,0,15,1,0,2,2,2,225,1346,1,0,9,1,2,0,2,2,0,2,2,2,2,1
9,0,75,2,0,0,2,2,1,43,2,1,7,1,1,845,1163,0,1,2,0,3,1,6,0,2,5,4,1,4,0
15,2,577,1,24,2,3,0,1,25,1,0,6,1,2,129,44,4,1,9,1,1,0,5,0,2,2,2,2,2,1
23,2,522,2,2,2,1,2,1,27,1,1,7,1,0,1018,592,2,0,0,0,2,1,14,5,2,5,4,0,4,0
31,2,126,1,21,3,4,0,0,42,2,3,5,1,1,1233,81,3,0,5,0,1,2,27,2,2,4,2,1,2,0
16,1,354,1,9,3,5,3,1,62,1,1,0,2,1,671,761,1,0,3,0,1,1,8,3,1,8,2,7,7,0
11,2,615,2,9,2,2,3,1,53,2,0,8,1,0,122,919,1,0,3,0,3,2,2,2,2,2,2,2,2,0
28,2,878,1,17,2,3,2,0,57,2,1,4,2,0,635,1396,2,0,3,0,2,1,19,5,1,10,7,0,8,0
13,2,599,1,23,2,3,2,0,66,1,1,0,0,2,903,872,1,0,8,0,1,0,10,2,2,10,9,1,8,0
8,2,431,2,28,1,3,0,1,15,2,1,7,2,0,531,124,5,0,1,0,0,2,8,5,2,0,0,0,0,0
23,1,29,2,3,2,2,0,1,26,2,1,7,1,2,1030,438,1,0,7,0,2,0,8,5,2,8,7,7,7,1
18,1,682,1,10,2,1,1,1,65,1,1,4,1,2,862,1197,1,0,2,0,2,0,6,3,2,6,5,0,3,0
18,2,359,1,14,2,4,0,1,51,2,1,2,2,0,637,342,7,0,3,0,1,1,9,3,1,1,0,0,0,1
28,2,83,2,2,2,1,2,0,21,2,3,3,1,1,1239,544,8,0,1,0,3,1,23,2,3,13,12,5,1,0
22,2,326,2,6,3,3,1,1,58,2,4,3,1,2,1341,133,1,0,3,0,1,0,21,3,1,21,8,12,8,0
26,1,201,1,0,1,3,2,1,69,2,0,6,1,0,145,529,1,1,1,0,2,3,6,2,1,5,3,2,3,1
14,1,572,1,1,1,1,3,1,49,2,0,2,3,2,346,567,0,0,2,0,2,0,8,2,1,7,7,3,6,0
6,0,371,1,10,1,4,0,0,66,3,1,4,2,0,475,360,0,0,7,0,3,1,5,5,1,4,2,1,3,0
21,2,884,2,20,3,1,0,1,14,1,1,7,3,1,817,85,3,1,1,0,3,2,8,2,3,5,4,1,4,0
18,1,341,1,17,0,3,1,0,43,2,0,2,3,2,81,332,1,0,2,0,0,0,8,2,2,8,1,1,7,0
10,1,61,1,1,2,1,3,1,22,1,0,2,3,1,451,705,1,1,1,0,1,1,2,2,2,2,2,2,2,0
13,0,143,1,4,2,3,1,1,44,2,1,4,0,2,1064,93,0,0,8,0,1,0,10,2,2,9,4,1,7,0
37,0,52,1,7,0,3,3,1,7,1,3,0,1,0,1190,1359,1,1,4,0,3,1,34,3,2,32,9,15,0,0
10,2,845,1,4,3,5,2,1,20,2,0,2,2,2,393,535,1,1,2,0,2,0,2,3,1,2,2,2,2,1
35,2,548,1,6,2,1,2,1,29,3,3,5,2,1,1216,662,3,0,8,0,2,0,32,3,2,5,1,1,3,0
11,2,211,1,7,0,4,2,0,9,0,1,0,0,1,1052,308,3,0,2,0,2,1,9,3,2,7,7,0,7,0
22,2,494,1,14,2,1,0,0,50,1,2,4,2,1,1095,1370,1,0,2,0,3,2,18,2,2,18,15,14,12,0
14,2,150,1,4,1,1,0,1,50,3,0,6,1,0,374,746,0,1,1,0,3,2,7,5,1,6,2,0,5,0
11,2,503,1,17,0,3,2,1,56,1,0,6,3,2,162,743,1,1,2,0,2,0,4,3,1,4,3,0,1,1
16,1,289,1,0,3,4,3,1,61,2,0,6,0,0,335,1051,5,0,3,0,2,2,10,2,2,4,3,1,3,0
12,2,147,0,0,2,1,2,1,16,2,0,1,2,0,51,767,0,0,10,1,0,1,6,3,3,5,3,1,3,0
11,2,160,0,5,0,3,3,1,57,1,0,1,1,1,284,768,1,0,0,0,3,0,1,3,2,1,0,0,0,0
16,2,100,1,0,1,1,1,1,53,1,0,6,3,1,421,1204,1,1,2,0,3,1,6,3,2,6,5,1,3,0
6,1,745,1,6,2,1,0,0,25,2,0,2,2,1,308,701,1,1,5,0,3,1,6,4,2,6,3,1,2,1
31,1,601,1,1,0,1,1,1,12,2,4,5,3,1,1308,678,3,0,4,0,3,0,28,3,2,5,4,4,3,0
13,2,190,1,8,3,1,2,1,12,1,0,6,1,2,233,323,0,1,5,0,3,0,3,5,2,2,2,2,2,0
26,1,680,1,1,0,3,1,1,56,2,2,4,2,2,1077,1017,5,1,7,0,1,0,16,2,1,2,2,2,2,0
12,2,617,1,9,2,3,0,0,34,2,2,4,2,2,1046,32,9,0,3,0,1,0,9,3,2,7,7,0,2,0
20,2,67,1,9,2,3,1,0,69,0,2,5,2,1,1171,70,3,0,1,0,0,1,20,3,2,18,16,1,11,0
38,2,134,1,6,1,5,3,1,42,2,0,2,2,1,142,87,8,0,0,0,3,1,14,4,0,10,9,9,8,1
34,2,332,2,2,3,2,2,1,1,1,3,3,0,1,1249,474,1,0,0,0,0,0,34,3,3,33,6,1,16,0
14,2,171,2,18,2,1,3,1,50,0,2,7,2,1,1042,98,3,0,2,0,2,1,10,2,0,4,3,0,2,0
15,0,761,1,0,1,3,1,1,29,1,0,2,2,0,35,1063,1,0,1,0,2,3,1,2,1,1,1,0,0,0
17,2,118,1,0,3,1,2,0,32,0,0,6,3,1,330,402,1,0,1,0,3,1,4,5,2,4,3,1,1,0
20,2,573,2,1,1,1,1,0,1,2,1,7,0,0,915,998,3,0,4,0,3,1,11,3,2,7,7,1,7,0
18,2,374,1,0,2,4,2,0,5,2,1,4,1,1,699,1242,0,0,4,0,0,1,10,2,2,9,7,0,5,0
15,2,182,2,1,3,3,3,1,63,2,1,7,3,0,755,102,1,0,3,0,2,2,6,5,2,6,2,0,4,0
20,2,12,2,2,2,1,0,1,46,2,2,7,2,0,1109,441,0,0,1,0,2,2,17,6,1,16,10,5,13,0
15,2,273,2,9,4,2,3,1,52,3,2,7,2,0,987,1138,0,1,3,0,3,2,10,3,2,9,8,0,8,0
15,2,33,0,1,2,0,1,1,69,2,0,1,2,1,419,372,1,0,2,0,3,1,5,2,2,5,4,1,4,0
24,0,246,1,1,0,1,2,1,7,2,3,3,2,1,1277,1408,0,1,2,0,3,0,21,3,1,20,8,2,10,0
11,2,563,2,4,2,3,0,1,13,1,1,7,1,0,504,68,1,1,2,0,1,1,10,3,1,10,0,0,9,0
37,2,647,1,0,3,3,1,1,51,3,3,5,3,0,1214,607,2,0,2,0,3,2,31,4,3,7,7,0,0,0
23,2,280,1,8,3,1,2,1,64,2,0,2,0,0,118,1072,1,0,9,1,1,2,5,2,2,5,3,0,4,0
40,1,695,1,14,3,1,0,1,57,2,3,5,2,1,1222,1131,2,1,3,0,1,0,23,3,2,2,2,2,2,0
8,1,875,1,0,2,1,2,0,54,2,1,4,1,0,853,1413,1,0,9,1,0,1,6,6,0,6,5,1,4,0
26,2,559,1,7,3,1,0,1,32,3,0,2,3,1,289,167,2,1,13,1,2,1,10,2,1,3,2,0,2,0
12,2,251,2,26,4,2,2,1,69,2,1,7,3,0,712,1344,7,0,12,1,3,1,10,2,1,8,7,7,7,0
38,2,852,2,10,4,2,3,0,59,1,1,7,0,1,728,1055,4,0,5,0,2,1,6,3,2,0,0,0,0,0
16,2,438,2,23,3,3,0,0,10,1,1,7,1,2,592,340,0,1,12,1,2,0,16,2,3,15,9,10,10,1
27,0,711,1,0,0,1,2,1,44,1,2,0,2,1,1117,71,3,0,12,1,3,1,25,3,1,23,15,14,4,0
15,2,10,1,8,2,3,0,1,30,2,0,6,3,1,273,256,0,0,2,0,1,1,15,5,2,14,10,4,10,0
24,2,278,0,1,0,5,2,1,22,2,0,1,2,0,249,1283,0,1,0,0,2,1,4,5,2,3,2,1,0,0
35,2,822,1,23,3,3,1,1,18,3,2,0,3,1,921,78,3,0,4,0,2,0,11,2,2,4,3,1,2,0
21,0,878,1,24,1,1,2,1,41,2,2,0,2,1,1129,77,3,0,10,1,1,1,13,2,2,6,4,0,5,0
35,2,0,1,22,3,1,3,0,42,2,3,5,3,2,1211,1046,6,0,7,0,2,0,33,0,2,12,9,3,8,0
41,2,770,1,2,2,3,2,0,51,3,0,2,0,1,238,463,4,1,9,1,0,3,12,3,1,1,0,0,0,0
11,1,244,1,9,2,1,3,0,31,2,0,6,1,0,371,918,0,0,3,0,3,2,8,2,1,7,5,1,1,0
17,2,30,1,21,2,1,3,1,16,0,0,2,2,2,514,981,0,0,4,0,2,0,6,2,2,5,4,4,3,0
13,1,487,1,14,2,3,2,1,42,2,0,2,2,1,221,254,1,0,1,0,2,1,2,5,1,2,2,2,2,1
19,2,577,1,0,1,3,2,0,53,1,0,6,0,1,460,953,2,0,3,0,0,1,17,2,1,3,1,0,2,0
9,2,312,1,1,0,3,0,1,10,2,0,2,1,1,399,846,9,0,1,0,3,1,6,3,2,2,2,2,2,0
20,1,384,1,6,2,1,3,1,27,3,0,6,2,0,221,785,1,0,0,0,3,3,4,2,2,4,2,0,3,0
17,2,452,1,15,2,3,0,1,54,3,0,2,1,1,171,834,0,0,2,0,2,1,6,5,2,5,4,0,3,0
27,1,131,2,25,3,1,0,0,70,2,1,7,0,1,527,212,2,0,3,0,3,2,5,4,2,1,1,0,0,1
17,1,674,2,10,1,2,3,1,24,2,1,7,3,0,658,943,1,0,0,0,3,1,5,3,2,5,2,0,2,0
18,2,78,1,5,1,3,1,1,54,2,1,4,1,0,654,34,6,0,9,1,3,2,7,0,2,3,2,0,1,0
24,1,284,2,25,2,2,2,0,47,2,3,7,1,1,1187,737,5,0,3,0,3,1,23,2,3,20,4,4,8,0
12,2,478,2,6,3,2,3,0,43,2,1,7,0,0,629,619,7,0,3,0,1,2,8,3,2,3,2,0,2,0
17,2,648,1,20,0,1,3,0,21,2,1,0,3,1,476,977,1,1,14,1,3,1,10,2,0,10,6,0,7,0
22,2,508,1,18,1,3,2,1,69,2,1,2,3,1,262,837,8,1,4,0,2,1,15,2,3,7,2,3,7,0
24,2,525,1,28,2,1,1,1,68,2,1,4,1,1,559,564,1,0,2,0,3,1,10,3,1,9,8,7,8,0
21,1,213,1,7,0,1,2,0,18,2,0,2,2,1,441,916,1,0,0,0,0,1,8,3,2,8,3,0,7,0
18,2,140,1,8,2,3,3,1,49,1,0,6,2,1,385,1141,0,1,6,0,0,1,2,0,1,1,0,0,0,1
16,1,560,0,22,2,0,1,0,13,2,2,1,0,0,1065,550,9,1,4,0,2,3,11,2,2,3,2,0,2,1
23,2,150,2,1,3,1,3,1,58,2,3,3,1,2,1225,794,1,0,8,0,1,0,22,2,2,22,10,0,4,0
29,2,539,2,3,1,1,3,0,53,2,1,7,3,2,502,382,1,1,6,0,2,0,9,0,2,9,0,0,7,0
17,2,331,2,0,2,2,1,1,55,2,1,7,2,1,612,950,9,0,0,0,2,0,15,2,2,11,9,6,9,0
19,2,168,1,24,1,3,2,0,22,1,1,0,3,0,777,870,7,0,2,0,2,2,9,2,2,6,2,1,3,0
14,2,340,1,4,3,4,1,0,5,3,0,6,3,1,377,960,3,0,6,0,3,2,6,3,2,3,2,0,2,0
9,0,382,1,8,2,3,3,1,27,2,0,6,1,0,41,229,6,0,7,0,3,1,6,1,0,2,2,2,2,0
11,2,449,1,0,1,1,1,0,6,1,0,2,0,1,132,271,1,1,0,0,3,1,1,1,2,1,0,0,0,1
25,2,671,2,1,2,3,3,1,43,2,1,7,3,1,963,238,1,1,6,0,0,1,10,3,2,10,9,8,8,0
20,2,171,1,1,2,1,3,1,15,2,0,6,3,2,464,129,5,1,0,0,2,0,6,3,2,3,2,1,2,0
4,2,748,1,7,0,3,2,0,49,2,0,2,0,1,164,803,1,1,6,0,2,0,1,6,2,1,0,0,0,1
16,2,790,1,4,2,3,2,0,15,1,2,3,0,2,1144,209,2,0,1,0,3,0,14,6,2,11,10,5,8,0
23,0,108,2,9,1,1,3,1,26,2,1,7,3,2,832,657,7,0,3,0,3,0,16,3,2,14,3,1,10,0
16,1,367,1,0,2,3,3,1,67,1,1,0,0,2,720,1367,0,0,9,1,2,0,14,3,2,13,9,4,9,0
32,2,689,1,27,0,3,3,1,44,3,0,2,2,1,367,63,1,1,0,0,2,3,20,3,2,20,8,3,8,0
18,2,143,1,9,3,5,3,0,33,2,2,0,2,1,924,219,3,0,1,0,0,0,10,0,2,7,7,1,7,0
25,2,52,1,7,2,1,0,0,25,2,1,4,1,0,622,1271,4,0,10,1,2,1,4,2,3,1,0,0,0,0
11,2,24,1,0,2,1,0,1,59,2,1,0,0,1,725,252,0,0,1,0,0,1,6,5,1,5,3,0,2,0
18,1,868,2,10,1,5,1,0,62,2,2,7,3,1,1055,1217,0,0,3,0,2,1,10,6,2,9,7,2,8,0
6,1,294,1,1,0,5,0,0,2,2,0,6,3,2,442,874,1,1,2,0,2,0,6,2,2,6,3,1,3,0
30,0,729,1,0,3,3,0,1,5,3,3,3,3,2,1252,815,2,0,11,1,2,0,27,3,1,5,4,2,1,0
11,2,690,2,1,2,3,0,1,48,1,1,7,1,1,881,88,2,0,8,0,1,2,10,2,2,0,0,0,0,0
27,1,719,1,6,2,1,0,1,67,2,2,2,0,0,697,1053,1,0,7,0,0,1,24,2,2,24,9,9,11,0
21,2,10,1,9,0,3,2,1,69,2,3,3,0,1,1257,190,1,1,3,0,3,0,21,3,2,21,9,11,10,0
18,0,788,1,8,3,1,0,1,36,3,0,2,1,1,286,418,1,0,11,1,1,0,5,3,2,5,4,0,2,0
22,2,681,1,1,3,3,2,0,68,2,0,6,2,1,33,614,2,0,3,0,1,3,20,2,2,5,3,0,2,0
5,2,275,2,1,0,5,2,1,32,2,0,8,0,0,134,435,3,0,2,0,2,1,3,3,2,0,0,0,0,0
12,2,794,1,23,0,1,3,1,37,2,0,2,2,0,246,648,1,0,11,1,1,1,1,2,2,1,0,0,0,0
36,2,185,0,18,3,3,2,1,58,2,2,1,1,1,1115,274,2,0,4,0,2,1,16,1,3,9,7,7,1,0
26,1,320,0,0,4,0,0,1,7,2,1,1,3,1,779,499,4,1,0,0,2,0,14,3,2,10,7,0,2,0
22,2,169,1,7,1,1,1,0,62,2,1,4,0,1,866,166,2,1,5,0,1,1,18,3,2,1,0,0,0,0
37,2,705,1,3,3,1,3,1,0,2,1,0,2,1,481,814,0,1,5,0,1,0,4,2,2,3,2,1,2,0
26,2,621,1,9,3,1,2,1,66,2,0,6,2,2,320,514,1,1,0,0,2,0,6,4,2,6,4,0,2,1
17,2,708,2,15,2,2,2,1,66,2,2,7,1,1,975,171,0,0,4,0,2,2,12,3,1,11,9,6,9,0
22,1,268,1,0,3,1,2,1,48,1,3,0,1,1,1186,699,1,0,11,1,3,1,22,3,1,22,3,11,11,0
10,2,660,1,1,3,3,0,1,54,0,0,6,3,1,398,1320,5,1,2,0,3,0,5,4,1,3,2,2,2,1
22,1,869,1,8,3,3,3,1,5,2,0,6,1,0,420,1333,8,1,3,0,3,1,3,2,2,1,1,0,0,0
32,2,866,1,1,3,3,1,1,32,2,4,5,2,1,1315,623,2,1,0,0,3,1,29,2,1,8,1,7,7,0
24,0,53,0,1,4,3,3,1,49,3,1,1,0,1,836,624,7,0,5,0,0,1,10,3,3,4,3,0,3,0
31,2,622,1,3,1,3,0,1,55,1,4,3,2,1,1291,587,2,0,2,0,2,1,23,2,3,1,0,0,0,0
25,2,556,1,11,2,1,0,1,29,1,3,5,1,0,1212,132,1,0,0,0,2,1,25,3,2,25,10,3,9,0
13,2,276,2,19,2,1,1,0,41,0,1,7,2,1,587,1322,3,1,0,0,2,1,4,2,2,2,2,2,2,1
7,2,453,2,7,2,1,3,1,27,3,1,7,1,1,640,778,0,0,11,1,2,1,4,4,2,3,2,1,2,0
12,2,842,1,1,0,3,1,1,5,1,0,2,3,2,258,534,0,0,2,0,3,0,6,3,2,5,3,1,2,0
13,0,308,2,1,3,1,3,0,27,2,2,7,2,0,1058,401,1,1,8,0,0,1,10,5,1,10,8,9,6,0
33,1,546,1,5,1,3,1,0,10,1,0,2,2,2,296,122,0,0,3,0,1,0,8,6,1,7,0,7,7,0
13,2,144,2,7,1,1,0,1,1,2,2,7,3,0,1119,368,1,0,7,0,0,1,13,5,2,13,7,9,9,0
12,2,572,1,2,2,5,3,0,58,2,0,6,0,2,233,381,5,1,0,0,2,0,8,5,2,5,2,0,4,1
10,1,883,2,0,2,5,0,1,62,2,0,8,2,1,313,784,3,0,4,0,3,1,5,3,3,3,2,1,2,1
21,1,395,1,3,2,3,0,0,51,2,1,4,2,2,668,55,0,0,2,0,3,0,10,2,0,9,2,3,8,0
13,2,608,2,15,3,2,0,1,40,2,2,7,2,1,979,970,2,0,2,0,0,3,10,2,2,1,0,0,0,1
8,2,515,0,19,1,3,3,0,39,2,0,1,1,1,80,282,0,1,0,0,2,0,6,3,2,5,1,1,4,1
20,2,778,1,0,2,5,3,0,50,2,2,5,0,1,1191,823,1,0,2,0,1,1,15,3,2,15,12,5,11,0
38,2,399,1,3,3,5,3,0,62,2,4,3,0,0,1346,944,4,0,2,0,3,1,28,2,2,5,2,4,2,0
11,2,159,0,12,2,0,0,1,26,1,0,1,0,0,141,58,4,1,4,0,3,3,4,3,2,2,2,2,0,1
17,2,179,2,7,3,1,0,0,42,2,0,8,3,1,211,1054,1,0,5,0,1,1,3,1,1,3,2,0,2,0
14,2,343,1,7,1,3,2,0,61,3,1,6,2,1,691,1167,5,0,1,0,2,1,9,3,1,5,3,1,3,0
33,1,656,1,7,3,1,0,1,23,0,2,4,3,2,1111,1336,2,0,4,0,3,0,18,2,2,4,2,0,3,1
36,2,850,1,16,2,5,2,0,26,2,2,4,2,1,1116,688,8,0,0,0,2,1,22,2,2,10,7,0,8,0
8,1,496,1,4,1,3,2,0,58,1,0,6,2,1,151,1084,1,1,3,0,0,1,8,2,2,8,7,1,7,1
28,2,857,1,14,1,1,3,1,22,2,4,5,1,1,1304,517,5,0,0,0,0,1,25,2,2,4,2,0,3,0
10,1,227,2,6,2,1,2,1,25,2,1,7,0,2,648,566,0,0,3,0,3,0,5,5,2,4,2,1,3,0
11,2,564,1,0,2,5,2,1,55,2,0,6,2,2,48,1020,0,0,3,0,3,0,7,1,1,6,2,1,5,1
29,2,390,2,13,3,2,3,1,12,2,1,7,0,2,656,565,2,0,1,0,3,0,20,2,2,7,7,1,7,0
15,0,587,2,7,0,1,1,0,58,1,0,8,3,2,145,1120,0,0,8,0,3,0,3,2,1,2,2,2,2,0
